order_id,product_id,unit_price,quantity,discount,total_price,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_postal_code,ship_country,order_year,order_month,order_day,company_name,contact_name,contact_title,address,city,postal_code,country,order_count,customer_segment,AvgOrderValue,product_name,supplier_id,category_id,quantity_per_unit,unit_price_y,units_in_stock,units_on_order,reorder_level,discontinued,price_segment,category_name,description
10720,35,18.0,21,0.0,378.0,QUEDE,8,1997-10-28,1997-11-11,1997-11-05,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,1997,10,28,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,9.0,Regular,277.7004166666667,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10720,71,21.5,8,0.0,172.0,QUEDE,8,1997-10-28,1997-11-11,1997-11-05,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,1997,10,28,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,9.0,Regular,277.7004166666667,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Standard,Dairy Products,Cheeses
10721,44,19.45,50,0.05,923.875,QUICK,5,1997-10-29,1997-11-26,1997-10-31,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1997,10,29,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10722,2,19.0,3,0.0,57.0,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1997,10,29,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10722,31,12.5,50,0.0,625.0,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1997,10,29,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Economy,Dairy Products,Cheeses
10722,68,12.5,45,0.0,562.5,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1997,10,29,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Economy,Confections,"Desserts, candies, and sweet breads"
10722,75,7.75,42,0.0,325.5,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1997,10,29,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10723,26,31.23,15,0.0,468.45,WHITC,3,1997-10-30,1997-11-27,1997-11-25,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,98124,USA,1997,10,30,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,14.0,Loyal,684.090125,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Standard,Confections,"Desserts, candies, and sweet breads"
10724,10,31.0,16,0.0,496.0,MEREP,8,1997-10-30,1997-12-11,1997-11-05,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,H1J 1C3,Canada,1997,10,30,Mère Paillarde,Jean Fresnière,Marketing Assistant,43 rue St. Laurent,Montréal,H1J 1C3,Canada,13.0,Loyal,902.2559375000001,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Standard,Seafood,Seaweed and fish
10724,61,28.5,5,0.0,142.5,MEREP,8,1997-10-30,1997-12-11,1997-11-05,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,H1J 1C3,Canada,1997,10,30,Mère Paillarde,Jean Fresnière,Marketing Assistant,43 rue St. Laurent,Montréal,H1J 1C3,Canada,13.0,Loyal,902.2559375000001,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10725,41,9.65,12,0.0,115.80000000000001,FAMIA,4,1997-10-31,1997-11-28,1997-11-05,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,1997,10,31,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,7.0,Regular,216.18684210526317,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Economy,Seafood,Seaweed and fish
10725,52,7.0,4,0.0,28.0,FAMIA,4,1997-10-31,1997-11-28,1997-11-05,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,1997,10,31,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,7.0,Regular,216.18684210526317,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10725,55,24.0,6,0.0,144.0,FAMIA,4,1997-10-31,1997-11-28,1997-11-05,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,1997,10,31,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,05442-030,Brazil,7.0,Regular,216.18684210526317,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Standard,Meat/Poultry,Prepared meats
10726,4,22.0,25,0.0,550.0,EASTC,4,1997-11-03,1997-11-17,1997-12-05,1,16.56,Eastern Connection,35 King George,London,WX3 6FW,UK,1997,11,3,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,WX3 6FW,UK,8.0,Regular,702.9064285714286,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10726,11,21.0,5,0.0,105.0,EASTC,4,1997-11-03,1997-11-17,1997-12-05,1,16.56,Eastern Connection,35 King George,London,WX3 6FW,UK,1997,11,3,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,WX3 6FW,UK,8.0,Regular,702.9064285714286,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Standard,Dairy Products,Cheeses
10727,17,39.0,20,0.05,741.0,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,42100,Italy,1997,11,3,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,42100,Italy,12.0,Loyal,320.37454545454545,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,Standard,Meat/Poultry,Prepared meats
10727,56,38.0,10,0.05,361.0,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,42100,Italy,1997,11,3,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,42100,Italy,12.0,Loyal,320.37454545454545,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10727,59,55.0,10,0.05,522.5,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,42100,Italy,1997,11,3,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,42100,Italy,12.0,Loyal,320.37454545454545,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Luxury,Dairy Products,Cheeses
10728,30,25.89,15,0.0,388.35,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,1997,11,4,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,13.0,Loyal,642.9374375,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Standard,Seafood,Seaweed and fish
10728,40,18.4,6,0.0,110.39999999999999,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,1997,11,4,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,13.0,Loyal,642.9374375,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Economy,Seafood,Seaweed and fish
10728,55,24.0,12,0.0,288.0,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,1997,11,4,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,13.0,Loyal,642.9374375,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Standard,Meat/Poultry,Prepared meats
10728,60,34.0,15,0.0,510.0,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,1997,11,4,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,05487-020,Brazil,13.0,Loyal,642.9374375,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Standard,Dairy Products,Cheeses
10729,1,18.0,50,0.0,900.0,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1997,11,4,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10729,21,10.0,30,0.0,300.0,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1997,11,4,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Economy,Confections,"Desserts, candies, and sweet breads"
10729,50,16.25,40,0.0,650.0,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1997,11,4,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Valkoinen suklaa,23,3,12 - 100 g bars,16.25,65,0,30,0,Economy,Confections,"Desserts, candies, and sweet breads"
10730,16,17.45,15,0.05,248.6625,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,13008,France,1997,11,5,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,17.0,Loyal,499.1648295454545,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Economy,Confections,"Desserts, candies, and sweet breads"
10730,31,12.5,3,0.05,35.625,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,13008,France,1997,11,5,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,17.0,Loyal,499.1648295454545,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Economy,Dairy Products,Cheeses
10730,65,21.05,10,0.05,199.975,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,13008,France,1997,11,5,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,17.0,Loyal,499.1648295454545,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10731,21,10.0,40,0.05,380.0,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,3012,Switzerland,1997,11,6,Chop-suey Chinese,Yang Wang,Owner,Hauptstr. 29,Bern,3012,Switzerland,8.0,Regular,561.3127272727272,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Economy,Confections,"Desserts, candies, and sweet breads"
10731,51,53.0,30,0.05,1510.5,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,3012,Switzerland,1997,11,6,Chop-suey Chinese,Yang Wang,Owner,Hauptstr. 29,Bern,3012,Switzerland,8.0,Regular,561.3127272727272,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Standard,Produce,Dried fruit and bean curd
10732,76,18.0,20,0.0,360.0,BONAP,3,1997-11-06,1997-12-04,1997-11-07,1,16.97,Bon app',"12, rue des Bouchers",Marseille,13008,France,1997,11,6,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,13008,France,17.0,Loyal,499.1648295454545,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10733,14,23.25,16,0.0,372.0,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1997,11,7,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,0,Standard,Produce,Dried fruit and bean curd
10733,28,45.6,20,0.0,912.0,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1997,11,7,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Standard,Produce,Dried fruit and bean curd
10733,52,7.0,25,0.0,175.0,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1997,11,7,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10734,6,25.0,30,0.0,750.0,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,04876-786,Brazil,1997,11,7,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,04876-786,Brazil,9.0,Regular,442.8492105263158,Grandma's Boysenberry Spread,3,2,12 - 8 oz jars,25.0,120,0,25,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10734,30,25.89,15,0.0,388.35,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,04876-786,Brazil,1997,11,7,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,04876-786,Brazil,9.0,Regular,442.8492105263158,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Standard,Seafood,Seaweed and fish
10734,76,18.0,20,0.0,360.0,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,04876-786,Brazil,1997,11,7,Gourmet Lanchonetes,André Fonseca,Sales Associate,"Av. Brasil, 442",Campinas,04876-786,Brazil,9.0,Regular,442.8492105263158,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10735,61,28.5,20,0.1,513.0,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,94117,USA,1997,11,10,Let's Stop N Shop,Jaime Yorres,Owner,87 Polk St. Suite 5,San Francisco,94117,USA,4.0,New,307.64725,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10735,77,13.0,2,0.1,23.400000000000002,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,94117,USA,1997,11,10,Let's Stop N Shop,Jaime Yorres,Owner,87 Polk St. Suite 5,San Francisco,94117,USA,4.0,New,307.64725,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10736,65,21.05,40,0.0,842.0,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,11111,Ireland,1997,11,11,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,11111,Ireland,19.0,Loyal,908.7255454545455,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10736,75,7.75,20,0.0,155.0,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,11111,Ireland,1997,11,11,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,11111,Ireland,19.0,Loyal,908.7255454545455,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10737,13,6.0,4,0.0,24.0,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,51100,France,1997,11,11,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,51100,France,5.0,New,148.0,Konbu,6,8,2 kg box,6.0,24,0,5,0,Economy,Seafood,Seaweed and fish
10737,41,9.65,12,0.0,115.80000000000001,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,51100,France,1997,11,11,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,51100,France,5.0,New,148.0,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Economy,Seafood,Seaweed and fish
10738,16,17.45,3,0.0,52.349999999999994,SPECD,2,1997-11-12,1997-12-10,1997-11-18,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,75016,France,1997,11,12,Spécialités du monde,Dominique Perrier,Marketing Manager,"25, rue Lauriston",Paris,75016,France,4.0,New,403.89166666666665,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Economy,Confections,"Desserts, candies, and sweet breads"
10739,36,19.0,6,0.0,114.0,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,51100,France,1997,11,12,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,51100,France,5.0,New,148.0,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Economy,Seafood,Seaweed and fish
10739,52,7.0,18,0.0,126.0,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,51100,France,1997,11,12,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,51100,France,5.0,New,148.0,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10740,28,45.6,5,0.2,182.4,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,98124,USA,1997,11,13,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,14.0,Loyal,684.090125,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Standard,Produce,Dried fruit and bean curd
10740,35,18.0,35,0.2,504.0,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,98124,USA,1997,11,13,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,14.0,Loyal,684.090125,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10740,45,9.5,40,0.2,304.0,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,98124,USA,1997,11,13,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,14.0,Loyal,684.090125,Rogede sild,21,8,1k pkg.,9.5,5,70,15,0,Economy,Seafood,Seaweed and fish
10740,56,38.0,14,0.2,425.6,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,98124,USA,1997,11,13,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,14.0,Loyal,684.090125,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10741,2,19.0,15,0.2,228.0,AROUT,4,1997-11-14,1997-11-28,1997-11-18,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,CO7 6JX,UK,1997,11,14,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,WA1 1DP,UK,13.0,Loyal,446.35499999999996,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10742,3,10.0,20,0.0,200.0,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,1997,11,14,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,14.0,Loyal,594.3314285714285,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10742,60,34.0,50,0.0,1700.0,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,1997,11,14,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,14.0,Loyal,594.3314285714285,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Standard,Dairy Products,Cheeses
10742,72,34.8,35,0.0,1218.0,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,1997,11,14,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,14.0,Loyal,594.3314285714285,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Standard,Dairy Products,Cheeses
10743,46,12.0,28,0.05,319.2,AROUT,1,1997-11-17,1997-12-15,1997-11-21,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,CO7 6JX,UK,1997,11,17,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,WA1 1DP,UK,13.0,Loyal,446.35499999999996,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,Economy,Seafood,Seaweed and fish
10744,40,18.4,50,0.2,736.0,VAFFE,6,1997-11-17,1997-12-15,1997-11-24,1,69.19,Vaffeljernet,Smagsloget 45,Århus,8200,Denmark,1997,11,17,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,11.0,Regular,511.09435483870965,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Economy,Seafood,Seaweed and fish
10745,18,62.5,24,0.0,1500.0,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1997,11,18,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Luxury,Seafood,Seaweed and fish
10745,44,19.45,16,0.0,311.2,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1997,11,18,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10745,59,55.0,45,0.0,2475.0,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1997,11,18,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Luxury,Dairy Products,Cheeses
10745,72,34.8,7,0.0,243.59999999999997,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1997,11,18,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Standard,Dairy Products,Cheeses
